yhat_lower0,yhat_upper0,yhat_lower2,yhat_upper2,yhat_lower4,yhat_upper4,yhat_lower6,yhat_upper6,yhat_lower8,yhat_upper8,yhat_lower10,yhat_upper10,yhat_lower12,yhat_upper12,yhat_lower14,yhat_upper14,yhat_lower16,yhat_upper16,yhat_lower18,yhat_upper18,yhat_lower20,yhat_upper20,*
-0.27049777146554665,0.2892673552433909,-0.2914660380994862,0.2383155963454109,-0.2717921449508579,0.26389072426058696,-0.1919531987112227,0.16956554725269574,66.20125692247598,69.32941093671822,72.31565095862409,77.83016545310319,60.409503110131986,69.24542077919459,70.38877835845331,75.22940387098149,61.632793403727916,69.40587789944969,54.984365172927674,91.19927752430372,-2.9728513398896672e-09,2.7786792046640938e-09,*
-0.3095811440999879,0.2533183659745396,,,-0.2579192011912026,0.3129893398981126,-0.1655276963750203,0.17220580409210964,66.50475814759098,69.07612504682947,72.55745411536749,78.1991327256208,60.93064258186114,69.41405307339933,69.66814296509179,75.06854476059989,61.4303867434091,69.80093504449079,54.69853136082406,86.88515136756584,-2.9456540821931338e-09,3.4449368958229593e-09,*
-0.2366198498814901,0.2116076042793396,,,-0.2324554303456393,0.2827529513089815,-0.16990481911849029,0.19062740297247527,66.59214755163728,69.25539794488691,72.56574345287805,78.97639132496678,60.46219393248412,68.96906987276242,70.20419601330013,75.28765141561044,61.58928544588243,69.3823804525337,54.85305150194867,86.90878027843237,-2.7097857935546652e-09,2.926508188632647e-09,*
-0.30455573940605485,0.24559661755391696,,,-0.2804866283510942,0.2626066046642768,-0.15198445010514666,0.2098844770429741,66.08173693051053,69.45298252855348,72.08044720701886,78.65834445990026,61.38353641421215,68.41444990886056,69.87909240883967,75.29873266011208,61.852418943820304,69.3613279168933,55.613407106272284,87.04636080503215,-2.917698374325865e-09,3.222412649965494e-09,*
-0.2880674311540354,0.2380024354489898,,,-0.25911237152179306,0.2900829337741191,-0.16533924784345075,0.17182268998203887,66.56405710017437,69.31135180020968,72.03335879188795,79.00264184667789,61.20394905691969,69.69911386258332,70.27073341033979,75.90734941062344,61.42267812298907,68.94757274108386,51.065900920755176,87.06646214577435,-3.047564305974796e-09,3.695743462469352e-09,*
-0.31116022144451577,0.2327654440808861,,,-0.2372907337218665,0.26842279015760523,-0.15097332155574927,0.1878061440241196,66.48118693629293,69.34475141433367,72.61376107153225,78.25694498779343,60.50572900355176,68.63454956180267,70.31464950738726,75.43248977944955,61.37836802129952,68.95683209993963,58.99000631234878,87.03607398251245,-3.205664708841842e-09,2.7592087963897856e-09,*
-0.2715887771391402,0.2405153147702021,,,-0.2332620879396196,0.2511568734447415,-0.17809763809398582,0.17212675294124125,66.46751371365191,68.96197429176792,72.68425327252812,78.291514291948,61.09729219938162,68.70995172163208,70.17726276583302,75.93456655691867,61.86721899394738,68.6533734334992,53.77439291211989,86.0775019190597,-2.8792286046998667e-09,4.321886079413276e-09,*
-0.2621140466611104,0.2503286752497802,,,-0.27897608920040273,0.2554709614735304,-0.16890869797999286,0.19758958064182544,66.53304025659182,69.2273708427209,72.5781366584407,80.16119920179274,61.54131901431457,68.33759288963356,70.31439409337506,74.94842205356903,61.49247627256484,69.16890584808931,52.2438418348921,86.87074546603499,-3.5916716542152412e-09,3.6064882984517246e-09,*
-0.2620631152521451,0.21687121074889265,,,-0.2893554899113517,0.2839694592166305,-0.17050094676387745,0.15978158835385342,66.67687761585127,69.43984327125965,71.64381776923345,79.06153880148159,61.21881713318256,70.05930070026008,70.09583075022236,75.5500818373703,61.99010898417329,69.39482481408915,56.504318408975884,85.27148401549259,-3.4031099168913067e-09,2.8660939063776096e-09,*
-0.2600935938403365,0.2542789583650045,,,-0.25061351975952983,0.27006066251568284,-0.20945993041938354,0.1745976329275333,66.57717781353969,69.07776324538646,72.29076476957742,78.95307929697701,61.1291389319953,68.94528317249261,70.11881974508357,75.31371659380623,61.77148010816604,69.11882687234062,56.03314932333596,89.59831005930458,-3.127820816370958e-09,3.2538653378119675e-09,*
-0.26855500212267513,0.2199494448715038,,,-0.23841504752378034,0.34603476732289234,-0.16225269551271304,0.18511475397958427,66.65050056831342,69.27388130494013,71.92287388673391,78.58955594365908,60.81440507047265,68.73741699700798,69.93056826700109,75.7694580717795,61.459134321012534,69.05576849217267,56.365981526452686,87.36360714129559,-2.7305615504282093e-09,3.29736132107752e-09,*
-0.24886260115164754,0.20778488920161986,,,-0.26498511477689435,0.2678056391488587,-0.16462620538230108,0.15966109317541566,66.52405831130905,69.30273506326054,71.95767819068534,79.00412372095059,61.54680454943689,68.80464797349269,70.12049676552331,75.2821981826516,60.854601808946015,69.3383093063958,54.69717274529785,85.79233706988235,-2.841226316272139e-09,2.975710457309623e-09,*
-0.2631099833730114,0.2413558308029908,,,-0.2557128353241285,0.2469287518453777,-0.1675289824235287,0.1605089500460109,66.56921640498358,69.30105766481343,72.20070498656834,78.37525582846703,60.95879752678393,68.91943731104251,69.60937197144844,75.29015078941352,61.90746756267081,69.03464047688391,55.20097170887518,89.03634125748245,-3.2146613895424425e-09,3.4509071321574114e-09,*
-0.2805771325368783,0.2155864990913353,,,-0.2149470793294697,0.2852736700446509,-0.1724824824447471,0.18479495678397687,66.60263321210071,69.48313349544156,71.94662394153585,78.77701098183975,60.800644026389634,69.50071757369543,70.2405198341122,75.33649278711627,61.96126724420452,69.8739678968164,56.62432743829513,90.65355387361916,-2.622176684584016e-09,3.44907259530734e-09,*
-0.2902019160751886,0.2710353517801065,,,-0.2553705020760767,0.27307224914728656,-0.1671499856289871,0.1653720907909593,66.18949769436175,69.42049086541303,72.36876838123185,77.67452918988572,60.38122054006837,68.77708162820147,70.07157543749898,75.19601139589425,60.28551037503858,68.98082239042446,56.84155258490535,87.02486277035578,-3.697946188971965e-09,2.8412149018531363e-09,*
-0.27067557361184064,0.20890637392014347,,,-0.2800040526888516,0.3536741096683331,-0.1733326158930478,0.17384772339882582,66.44847044314017,69.51605540239865,71.99182735824104,79.18774246720835,61.16953505555351,68.92972482409988,69.91171597901312,75.46478015793784,62.092271477582365,70.3006221794531,57.64218257302598,85.09662771371346,-3.0926857398217674e-09,3.820104998485925e-09,*
-0.29643788499444623,0.2391273552232963,,,-0.2884875652456279,0.25777467101354457,-0.1815395387022697,0.2374656391937589,66.51374326209402,69.20249670629582,72.19418357637777,78.5073147495951,61.28579533694282,68.1502241720763,69.89839440957255,75.0518971743246,61.554502614483965,68.67190317257769,55.10705350115426,88.5784728524049,-2.921497464584991e-09,3.1594327948509833e-09,*
-0.2570095226141111,0.2848181992316593,,,-0.2562814439240324,0.272822791253699,-0.154878002296534,0.16070483109575956,66.49002916566027,69.39537231488845,72.21004790930037,78.15488413763806,60.6282989217804,68.99540975407865,69.9462813375456,75.76403859669401,62.17230285224702,69.28608422855154,54.124831169309864,85.5081503030069,-2.9191110027427028e-09,2.9410247077215864e-09,*
-0.2266536881452793,0.2000264905544709,,,-0.2451500965260762,0.2711310389667843,-0.1832721939426157,0.1658003815726792,66.4741087080672,69.18366252769485,72.67717904095066,78.25744373699546,60.21146287175497,68.92873183691273,69.28437155272411,75.18396272882222,61.92301613592133,69.40075596563918,55.131083933649734,90.56587967782541,-2.9213688162894687e-09,3.287165906001715e-09,*
-0.3560892193950772,0.29077407785997145,,,-0.2432077876267457,0.2785327244034765,-0.17695867693409714,0.1643889819398704,66.5847588426965,69.1868184480403,72.54113736692008,79.10270814360447,60.659059749292034,68.59241502801183,69.51563507649645,75.7908100072169,62.10580004353833,69.33002169597755,54.59946243172229,89.04346480200708,-3.532756299436225e-09,3.218953883439295e-09,*
-0.23525713147525798,0.19700394345999386,,,-0.2645531755576559,0.2521922458469037,-0.1738434234658137,0.1664203051107198,66.42778707182443,69.27188557425896,71.7422832212983,78.4330209725932,61.08051961542465,68.75477451881004,70.42610592197393,75.11645492601626,61.83861073352439,70.43671391910136,56.68515707100579,86.00589966356063,-2.932252920778317e-09,3.344106733236599e-09,*
-0.2391347290924281,0.2425036878601479,,,-0.2486989108526451,0.22505866576010386,-0.17730603310862753,0.19601182046503127,66.41018437547102,69.31442526782095,72.15260813895438,79.03676637041082,61.07688820070725,68.83799482416305,69.50737682035253,75.23205210854142,61.73346949044405,69.23452425211222,56.135356948531616,84.0310323917447,-4.1926728075725e-09,3.355730595905528e-09,*
-0.2449069346326191,0.2692693397360412,,,-0.2774987521281785,0.2484386067621059,-0.16164141732326498,0.16465106108325678,66.58737857063275,69.33243912793583,71.86425408127424,78.60295744779604,61.031018198061396,68.65487694258447,69.9767301621049,75.4996783099506,61.52942397833425,69.09437589790383,56.35925026356593,86.18442729444874,-3.355085131219441e-09,2.9907256856813977e-09,*
-0.2275827252062126,0.22414522056245084,,,-0.2418067270282393,0.29208582574890185,-0.15311833886951198,0.20890176006707253,66.63348552357569,69.23049683107587,72.50348544727886,78.8916252025743,61.15597696734018,68.25238462200757,70.28819532993992,75.66662500620902,61.590853259506005,69.64443187302932,55.17660150575193,90.16649173553309,-3.1117395497782173e-09,3.168764540591389e-09,*
-0.2754378014122736,0.2447158284675752,,,-0.261265637796988,0.2549555808437872,-0.17272230166805558,0.20079284252597707,66.39711766542902,69.24657488216509,71.72625017323001,77.95546152083371,60.71157793915687,68.87520622074028,69.865081425407,75.45583353675367,62.09580809723995,69.42796814524763,57.07605144424976,91.33936733676641,-3.542710275288673e-09,3.030039521128237e-09,*
-0.24110920518194245,0.2695686274742103,,,-0.3129252999939578,0.3130001869743555,-0.1760363451215254,0.15490712136735954,66.46284467104715,69.09398134173165,72.02560467244012,78.43204103496234,61.162954574656474,69.4362570248177,70.55462366049251,75.78145973043074,61.94651820768878,70.13526882374512,58.92872526254153,86.23095521542842,-3.6631479830180497e-09,3.813105270324391e-09,*
-0.26687370813609385,0.2642193194946751,,,-0.2763855008559057,0.2685133452012312,-0.17044446001720906,0.20257461959132453,66.59269415567114,69.25955263352947,71.73091106195305,78.87529366044019,61.0746613219915,68.39645989383517,69.89709229747281,75.40907238672253,61.992474830042,69.34941917720015,54.31195179163677,89.26041457635479,-3.2114469931059562e-09,2.958636089618111e-09,*
-0.2627946752305224,0.25891424528293205,,,-0.2726282367468769,0.23561869380869604,-0.15146426761172693,0.2021885244203499,66.45455924854994,69.08816047045275,72.12729426909837,79.53882235498658,60.89863058736706,69.33624024188987,69.97111151838281,75.97142342742173,61.652433683664476,69.63134516876579,55.34392125037378,88.32088765929817,-3.4632766670792946e-09,3.603024212468581e-09,*
-0.2432638113624452,0.20981393921079944,,,-0.251150399620561,0.25786406768962056,-0.17786584669916355,0.16063141730650524,66.46948665559016,69.15309454490468,71.91326430754445,79.22365942807072,60.85269241070381,69.6596541808051,70.07937582186935,74.91558556689057,61.85086633388667,69.05865981423122,55.76779627237328,89.22139169321403,-3.3625981937052405e-09,3.544514325110282e-09,*
-0.2524996057904831,0.2296558321841232,,,-0.3203335764009351,0.2983927766593949,-0.1652202548721493,0.15719006989524134,66.67462564763059,69.4884662035943,72.63629477953808,78.00732140843111,60.73364343837215,69.89483503726433,69.77492944560383,75.91797429186039,61.998193613249136,69.30937536139209,53.566945857082956,91.4862782415692,-3.718588688430957e-09,2.8184892496952282e-09,*
-0.267607133706301,0.27338322560376405,,,-0.21952509844732204,0.2442369520035868,-0.20713704814835465,0.2277278360020815,66.5674593498174,69.35247225557943,72.28811158142298,78.27361202903438,61.26164495430859,69.01824413393349,70.13831582496445,75.3834157185717,61.53205222205123,68.84010703071402,56.7544714119665,89.78460309827807,-3.254344876516905e-09,2.896309176246552e-09,*
-0.27546265674608955,0.2241642894344751,,,-0.23937301987791626,0.27018019912968044,-0.1858073394889166,0.14830653283956402,66.59637358007126,69.52931623133284,71.7827845644766,78.63669110735917,61.35411559269848,69.25686806225407,70.1873285331199,75.73646954355586,61.24628042628389,69.3503788689021,54.25256131733406,88.24407894958576,-3.121755554944099e-09,3.281206857199509e-09,*
-0.28109711385526925,0.2412453444419977,,,-0.2682839835996984,0.30994986269611696,-0.1921217807783386,0.18294809402004594,66.47790573492725,69.23267572328827,71.87018506114597,78.32512763507363,60.327553858803704,70.20562194172797,69.37206238746761,75.44585364430176,62.34048949217849,69.99351770915938,52.29091231610122,88.11742415144477,-3.248350485723253e-09,3.301457768789545e-09,*
-0.2401758694341732,0.27686431671993633,,,-0.3591195526550379,0.30854154800361344,-0.16187417955483074,0.17697366742995854,66.4520739245243,69.24020586334031,72.02502735420127,78.10835380476276,61.336416392080146,68.50031605701749,70.23972193795805,75.12142298197162,61.886727523364286,69.321513256437,56.693021854187506,87.5576516374188,-3.048609590966881e-09,3.160449386161766e-09,*
-0.2504071724642477,0.2358706459004967,,,-0.26602955822239305,0.28584116725542313,-0.16803588820473075,0.16389236685224426,66.69860588343086,69.19564541705442,71.6693291940651,78.0514140664828,61.08151114763522,69.1436330606403,70.42700169474729,75.72446922087602,61.25712412185787,68.94014261939655,56.093258963011685,88.2384628713987,-3.305714867939879e-09,2.9406582696125002e-09,*
-0.2494608787324077,0.20348106660965967,,,-0.2541436841179023,0.27953801621589164,-0.15682462164783653,0.15632811442498773,66.44141620830703,69.3088816532973,72.20746645145894,78.19292984357801,60.88004257551562,68.56294596583399,69.96654025536422,75.59177256735497,61.10720064040067,69.64678730674208,55.14957478597276,88.75715581531912,-3.3538464393175096e-09,3.0295429503035223e-09,*
-0.22020809585306653,0.23325191720745145,,,-0.25335837076656337,0.2829008638966666,-0.1543341790722224,0.17121500599167735,66.49607168822149,69.17743284124495,72.35202256215725,78.82510764136543,61.2207336001802,68.94055354117717,69.72213295039813,75.21487484252107,61.47448146811815,68.96318387389957,54.40767269508521,88.85111770635264,-3.147418181448564e-09,4.50090046719169e-09,*
-0.2675241117332999,0.24063831560582785,,,-0.2865260448022962,0.3028646560088699,-0.1632926078479859,0.20167427419156286,66.56150013269963,69.16370493070521,72.62549368167095,78.9168185072263,60.86991588987487,68.76658384531532,70.09784021033845,75.67124671640376,62.03074066247067,69.54830153338013,57.496111410139406,88.63663472770884,-2.810871085756309e-09,3.7391750677961465e-09,*
-0.2406303656122933,0.21084786967020627,,,-0.25843874864078226,0.281943609454438,-0.1577790940390951,0.1709763539027745,66.66264176190467,69.14798116125007,72.02687423243735,78.8874030932334,61.523838409655475,69.05535878833548,69.35163238072472,75.02810309802261,62.3131478585907,69.65829053577046,52.113981900623656,87.13203630589588,-2.850546627585293e-09,2.8522099213717567e-09,*
-0.235623131102858,0.2453977718490671,,,-0.3191506678203826,0.2691325784530492,-0.17808828879176453,0.1594788863925915,66.30479723851514,69.44188313376299,72.42280238480697,78.3584038085459,60.47467783988447,69.28004749664174,70.44457696012041,75.82643752062695,62.1534595045798,69.56983578230552,56.42318616819936,86.47634597376309,-3.193278912730082e-09,2.9854030638003862e-09,*
-0.31464799997860105,0.23242371386544064,,,-0.2354101067094345,0.25845690316819725,-0.16572193905049426,0.18787162246227748,66.5230479395558,69.38676715352797,72.07926535540355,78.22334459247615,60.882624805817535,69.45394284262991,69.8755618169864,75.54461308818672,62.19491316827157,68.9431190633804,52.97803559466495,89.39980614669723,-2.8731074062596825e-09,3.3412983910985803e-09,*
-0.25857228877580163,0.2645162816167469,,,-0.2592633700255966,0.28180798960680475,-0.19856102681681315,0.17208578603819405,66.39791987849034,69.29871848878611,72.41472896018401,78.80351462052964,60.32108565570043,69.64054323796455,70.22131079453247,75.13263031493933,61.491265444530995,70.02200178684933,55.563983849353896,89.61045400965129,-3.0120203760766333e-09,3.129148058140452e-09,*
-0.27630571821858,0.22184242717878674,,,-0.27988603114075683,0.2201122854344233,-0.1777287026786675,0.1672076835648088,66.40637156897361,69.48694395000662,72.23623408607388,78.20837850652454,61.312407922777865,68.93826391503298,70.1984228858406,75.43366547312068,61.80749660028851,68.9275448201765,55.601588097886115,86.93438533557034,-2.660923515260456e-09,2.972652171785148e-09,*
-0.2594275525823654,0.22482416042481546,,,-0.2598885900051777,0.2706312245305157,-0.1766145092402123,0.16494339000259978,66.48793998810304,69.35983916337564,71.67703164189142,78.79105274394504,61.068867949491214,68.63917878860616,70.04991628590648,75.02141232480709,61.91366886615748,69.62580446444751,57.83236453357329,86.70096111478942,-2.687130591095351e-09,3.1973647812379626e-09,*
-0.2526417248787398,0.22262078135846214,,,-0.26566416272965315,0.3171123605571101,-0.2074771819637074,0.18445404061572496,66.71427557438813,69.04887039299489,72.45122083581909,78.11352686602264,61.3420551786483,68.87947330860989,69.54080833582964,75.68726323302005,61.37691743132091,69.05541158753705,55.535632891533744,86.81654664875609,-3.1762018919741383e-09,2.882293845881987e-09,*
-0.24148085015480056,0.2681832570307433,,,-0.27941228524471245,0.2669777833529644,-0.17186450978534776,0.15631314149145778,66.69830746973814,69.44266027039022,71.61784082912726,78.47081892849461,61.60368699949055,68.60663299427972,69.33603121869278,75.63379094306444,62.06176642111732,70.01933437151101,55.44025582408729,86.69392119766836,-3.357904909556662e-09,3.174014232823456e-09,*
-0.2511780222561175,0.30517897892949297,,,-0.2511686177438107,0.2774688224285333,-0.2089965599378958,0.16775576445840665,66.73551207569297,69.52796898117556,71.8437658279787,77.99312122684778,60.33688235493066,68.86070468806668,69.85126074702768,75.39312256683974,61.909358907981265,69.44950374919999,53.98081646693511,87.67289429770805,-3.0407249820285427e-09,3.236537429387707e-09,*
-0.2327994384617416,0.2894436708435157,,,-0.2377116389293304,0.2957559159104235,-0.21522448707276365,0.15162011261720806,66.31215078931714,69.15716699258057,72.57752417685545,78.55428346824615,61.49675660584681,69.03412849668167,69.84503637641123,75.70442845335792,61.25132823854274,69.32251073119073,58.95272404639746,88.1860824367703,-3.307192844938757e-09,3.4296307303217336e-09,*
-0.2825248816550973,0.2142403377785444,,,-0.24138788783910256,0.35184346964894353,-0.17121796870023734,0.2075170182956802,66.55446613805667,69.12418483996271,72.27467295585404,77.94441646940714,60.96990218273049,69.43968289238211,69.96436340281268,75.24577599511694,61.64393488991148,70.30203337835304,52.923535644471634,90.42641175278752,-2.8723028555465762e-09,2.9510544735784176e-09,*
-0.21800619172739505,0.2644409775686992,,,-0.2995674130114041,0.24084363517346016,-0.1691851420929147,0.18161764552458728,66.4013959048154,69.19394651149564,72.21021670959328,77.87518998760238,61.464490387517976,69.05970233307455,70.07972554726909,75.42941132109502,62.32739905924711,69.52127897956584,54.28013892440151,89.77993898057824,-3.658331848419433e-09,3.039438998109394e-09,*
-0.22737824539825105,0.24176034961334905,,,-0.21864997548396864,0.29321857242100424,-0.17641542194943088,0.1827580156740032,66.46428033391597,69.19837783885356,72.07918958364199,78.08373845187515,61.683317754374045,68.6046634108684,70.24142296074986,75.79764020747844,62.15085149681378,69.00289051376012,54.77595724315179,86.68311183360541,-3.034994456152882e-09,4.014197190684287e-09,*
-0.22892077819412585,0.2667348015152842,,,-0.264323114985052,0.2523922769813789,-0.14902430807172626,0.16672778758419746,66.6655280086987,69.24585377437488,72.3919711920395,78.07419564319049,61.175235088917816,69.09648954773562,70.43013898945806,75.86723759722689,61.61706496754966,69.66356857727251,57.668074471533316,88.36307653014069,-2.938383317207909e-09,3.648902295485947e-09,*
-0.3577445324021103,0.25359275955594546,,,-0.27642721933021625,0.26955897305127074,-0.17345254853311035,0.16479042913609215,66.56123386766707,69.06501257757765,71.84779413793447,78.32214407637666,61.522063099160064,69.12588457046022,70.08653497416813,74.98342966813611,61.68962630834002,69.80045615969128,58.17329581216581,85.54964087220539,-3.2030484576628514e-09,3.172826769273738e-09,*
-0.21195385007032888,0.2527680007257083,,,-0.2341743367203725,0.2661321079562269,-0.20025431498813007,0.17591611157579848,66.36582360909911,69.31468179134326,72.51302116643043,78.33342121477891,60.87647587252897,68.50449411051822,70.16278956599744,75.36241224094705,61.801978570237914,69.44889574714993,57.06701289087723,87.15183193445101,-3.058453441575842e-09,3.040479180290303e-09,*
-0.2316645138624785,0.2211744304317209,,,-0.25667294752758074,0.33079825987014005,-0.17448440247050911,0.14801958880107496,66.48773057420284,69.28453610631297,71.86271344649529,78.51315513411676,60.7379438942757,68.78996386578049,70.3159222222155,75.24460614709471,60.96117722489214,69.49318617459542,55.63895059778284,86.84864186497438,-3.4009463189903347e-09,3.264945293011981e-09,*
-0.27142851511302696,0.20766815066198133,,,-0.24712371542898784,0.3028174121629601,-0.17367478848318452,0.19130223549085024,66.54950569359666,69.13156303350446,72.3435212634005,78.9835430275561,61.685067827737655,69.07149931988747,69.73468017280936,75.30402720207438,61.54574583685891,69.32890646270052,54.160653313407394,85.4433785027901,-2.8749724224823633e-09,4.192138782066649e-09,*
-0.2906160740481771,0.22643129885326915,,,-0.2617021358911076,0.22627960017868684,-0.18469636657773125,0.2255990538262673,66.42107589809763,69.26907797111996,72.03632265749687,78.3847313617354,61.277791470004395,69.18391028246488,70.03005792453769,75.41412781962117,61.97781674562409,70.08749477512406,52.40981064517344,89.72444464221384,-2.832686290162025e-09,3.640522557537421e-09,*
