911,91.08
Blade 22\UPyPlotExampleSender,
268420.6,
278177.7,
288332.8,
298136.5,
308052.6,
313169.3,
313169.3,
319187.8,
329209.6,
339160.2,
349076.6,
359282.2,
369062.4,
379179.3,
389084.6,
399141.4,
409129.7,
417090.9,
417090.9,
417090.9,
417090.9,
417090.9,
417090.9,
417090.9,
417090.9,
417090.9,
417090.9,
410708.6,
400898.1,
390756.8,
380835.6,
370994.4,
361108.7,
350739.9,
340947.4,
330897.1,
321059.6,
310920.4,
300731.3,
291007.7,
281550.8,
281550.8,
281550.8,
281550.8,
281550.8,
281550.8,
281550.8,
287744.8,
297824.9,
307922.8,
317807.8,
327819,
337587.9,
347657.4,
357626.5,
367823.6,
377866.8,
387723.2,
397713.6,
407779.5,
417621.4,
427698.9,
437629.5,
447706.6,
457874.8,
467945.1,
477781.7,
476121.1,
465909.3,
456125.2,
446179.7,
435865.9,
426215,
416041.4,
405861.3,
396138.9,
385953.8,
376028.1,
365985.9,
355801.2,
345823.1,
336069.2,
335631.5,
335631.5,
335631.5,
335631.5,
335631.5,
338595.4,
338595.4,
338595.4,
338595.4,
338595.4,
338595.4,
338595.4,
338595.4,
338595.4,
338595.4,
344620.2,
354911.3,
364648.8,
374850.8,
384823.3,
394615.2,
404548.4,
414832.1,
424582.9,
434826.7,
432636.6,
422565.3,
412379.8,
402430.4,
392420.8,
382655.1,
372485.3,
362394.4,
352811.7,
342405.7,
344413.6,
354310.9,
364361.8,
374290.7,
384513.3,
394654.4,
404471.5,
414664.2,
424422.5,
434404.9,
432427.4,
422417.2,
412374.3,
402624.8,
392360.1,
382422.3,
372596.2,
362624.5,
352401.3,
342624.8,
344810.3,
354793.1,
364724.3,
374480.6,
384502.4,
394417,
404747.2,
414662.9,
418403.3,
418403.3,
412218.5,
402452,
395261.2,
395261.2,
395261.2,
395261.2,
395261.2,
395261.2,
395261.2,
395261.2,
389185.6,
379059.8,
369154.6,
359179,
349194.6,
339118.1,
328945.5,
319364.6,
309293.3,
299243.2,
301171.1,
311196.8,
321047.2,
322842.7,
322842.7,
322842.7,
322842.7,
322842.7,
322842.7,
322842.7,
328606.1,
338527.3,
348655.3,
358867.8,
368558,
378990,
388701,
398851.6,
408932.7,
419020.6,
428627.8,
438577.4,
448621.3,
458847.9,
468664.4,
478585,
488996.2,
498553.7,
509029.3,
518989.1,
528570.7,
538765.9,
548639,
558661.4,
568485.1,
578638.7,
588902.5,
598980.6,
608596.4,
618794.8,
616485.6,
606150.5,
596073.1,
585919.8,
576502.3,
566461.7,
556307.9,
546137.3,
536424.9,
526397.9,
527892.9,
537944.3,
547806.5,
558107.1,
568135.4,
577860.9,
588376.5,
597946.7,
608158.7,
618129.8,
628275.3,
637901.1,
648153.1,
658099.4,
667808.9,
677791.4,
688031.6,
698052,
708054.2,
718054.8,
727950.4,
738283.2,
747957.3,
758055.8,
768223.6,
778137.4,
787812.6,
797881.1,
807980.8,
815720.4,
809440.3,
799746,
789816.3,
779559.4,
769937.7,
759620.4,
749749.1,
739399.9,
729576.4,
719745.6,
721755.4,
731380.1,
741674.3,
751527.8,
758908.5,
758908.5,
758908.5,
758908.5,
758908.5,
758908.5,
764783,
774818.3,
785256.1,
795151.1,
805051.1,
814988.4,
825168.3,
834875.1,
844822.9,
855070.5,
852266.4,
842592.4,
832508.3,
822260.1,
812427.8,
802836.8,
792719.9,
782866,
772471.9,
762277.1,
752578.5,
742834.6,
732799.8,
722541,
712739.5,
702916.3,
692714.6,
682320.5,
672529.3,
662790.4,
664157.6,
674262,
684681.3,
694554,
704212.6,
714495.5,
724249.6,
734161.3,
744396.5,
754380.2,
751848.4,
741753.3,
732006.3,
722045.7,
712075.2,
701919.8,
691953.2,
681742.3,
672144.4,
661719.9,
652198.3,
642681.5,
632167.6,
622264.1,
612147.2,
602076.7,
591816.7,
582271.6,
571870,
562145.4,
563829.1,
574268.2,
583569,
593904.8,
604175.8,
613794.3,
623894.4,
634101.3,
644061.5,
654255.2,
663773.9,
673855.1,
684085.9,
694090.3,
704224.5,
713832.6,
724068.8,
734084.2,
743758.1,
754222.6,
751934.2,
741929.2,
731686.2,
721421,
711565.2,
701917,
691807.4,
681944.1,
671713.2,
661530.6,
651508.8,
641548.2,
631596.2,
621659.5,
611598.8,
601724.1,
591567.9,
581601.8,
571610.8,
561877.6,
563546.4,
573624.3,
583371.4,
593563.9,
603735.4,
613579.4,
623352.3,
633462.4,
643702.3,
653420.9,
651715.4,
642245.3,
631977.6,
621797.2,
611738.6,
601691.3,
591733.1,
581650.6,
572182.2,
561963.2,
563635.1,
573720.8,
583319.7,
593624.8,
603666.6,
613426.3,
623414,
633315.3,
643442.3,
653537,
663412.9,
673429.9,
683557.5,
693731.7,
703305.4,
713349.6,
723356.3,
733721.8,
743760.4,
753349,
751497.9,
741371.8,
732134.9,
721756.6,
711845.6,
701498.9,
691363.8,
681488.7,
671352.8,
661430.4,
664297.8,
673759.3,
684061.8,
694176.3,
704092.1,
714214.8,
723847.1,
733948.7,
744224.9,
754128.7,
758674.2,
776258.1,
785908.4,
795746.2,
806272.7,
815748.9,
826036.9,
836276.9,
845820.1,
855788,
866022.9,
